time, bits
2.3365e+07, 8
2.3366e+07, 8
2.3367e+07, 8
2.3368e+07, 8
2.3369e+07, 8
2.337e+07, 8
2.3371e+07, 8
2.3372e+07, 8
2.3373e+07, 8
2.3374e+07, 8
2.3375e+07, 8
2.3376e+07, 8
2.3377e+07, 8
2.3378e+07, 8
2.3379e+07, 8
2.338e+07, 8
2.3381e+07, 8
2.3382e+07, 8
2.3383e+07, 8
2.3384e+07, 8
2.3385e+07, 8
2.3386e+07, 8
2.3387e+07, 8
2.3388e+07, 8
2.3389e+07, 8
2.339e+07, 8
2.3391e+07, 8
2.3392e+07, 8
2.3393e+07, 8
2.3394e+07, 8
2.3396e+07, 8
2.3397e+07, 8
2.3398e+07, 8
2.3399e+07, 8
2.34e+07, 8
2.3401e+07, 8
2.3402e+07, 8
2.3403e+07, 8
2.3404e+07, 8
2.3405e+07, 8
2.3406e+07, 8
2.3407e+07, 8
2.3408e+07, 8
2.3409e+07, 8
2.341e+07, 8
2.3411e+07, 8
2.3412e+07, 8
2.3413e+07, 8
2.3414e+07, 8
2.3415e+07, 8
2.3416e+07, 8
2.3417e+07, 8
2.3418e+07, 8
2.3419e+07, 8
2.342e+07, 8
2.3421e+07, 8
2.3422e+07, 8
2.3423e+07, 8
2.3424e+07, 8
2.3425e+07, 8
2.3426e+07, 8
2.3427e+07, 8
2.3429e+07, 8
2.343e+07, 8
2.3431e+07, 8
2.3432e+07, 8
2.3433e+07, 8
2.3434e+07, 8
2.3435e+07, 8
2.3436e+07, 8
2.3437e+07, 8
2.3438e+07, 8
2.3439e+07, 8
2.344e+07, 8
2.3441e+07, 8
2.3442e+07, 8
2.3443e+07, 8
2.3444e+07, 8
2.3445e+07, 8
2.3446e+07, 8
2.3447e+07, 8
2.3448e+07, 8
2.3449e+07, 8
2.345e+07, 8
2.3451e+07, 8
2.3452e+07, 8
2.3453e+07, 8
2.3454e+07, 8
2.3455e+07, 8
2.3456e+07, 8
2.3457e+07, 8
2.3458e+07, 8
2.3459e+07, 8
2.346e+07, 8
2.3462e+07, 8
2.3463e+07, 8
2.3464e+07, 8
2.3465e+07, 8
2.3466e+07, 8
2.3467e+07, 8
2.3468e+07, 8
2.3469e+07, 8
2.347e+07, 8
2.3471e+07, 8
2.3472e+07, 8
2.3473e+07, 8
2.3474e+07, 8
2.3475e+07, 8
2.3476e+07, 8
2.3477e+07, 8
2.3478e+07, 8
2.3479e+07, 8
2.348e+07, 8
2.3481e+07, 8
2.3482e+07, 8
2.3483e+07, 8
2.3484e+07, 8
2.3485e+07, 8
2.3486e+07, 8
2.3487e+07, 8
2.3488e+07, 8
2.3489e+07, 8
2.349e+07, 8
2.3491e+07, 8
2.3492e+07, 8
2.3493e+07, 8
2.3495e+07, 8
2.3496e+07, 8
2.3497e+07, 8
2.3498e+07, 8
2.3499e+07, 8
2.35e+07, 8
2.3501e+07, 8
2.3502e+07, 8
2.3503e+07, 8
2.3504e+07, 8
2.3505e+07, 8
2.3506e+07, 8
2.3507e+07, 8
2.3508e+07, 8
2.3509e+07, 8
2.351e+07, 8
2.3511e+07, 8
2.3512e+07, 8
2.3513e+07, 8
2.3514e+07, 8
2.3515e+07, 8
2.3516e+07, 8
2.3517e+07, 8
2.3518e+07, 8
2.3519e+07, 8
2.352e+07, 8
2.3521e+07, 8
2.3522e+07, 8
2.3523e+07, 8
2.3524e+07, 8
2.3525e+07, 8
2.3526e+07, 8
2.3528e+07, 8
2.3529e+07, 8
2.353e+07, 8
2.3531e+07, 8
2.3532e+07, 8
2.3533e+07, 8
2.3534e+07, 8
2.3535e+07, 8
2.3536e+07, 8
2.3537e+07, 8
2.3538e+07, 8
2.3539e+07, 8
2.354e+07, 8
2.3541e+07, 8
2.3542e+07, 8
2.3543e+07, 8
2.3544e+07, 8
2.3545e+07, 8
2.3546e+07, 8
2.3547e+07, 8
2.3548e+07, 8
2.3549e+07, 8
2.355e+07, 8
2.3551e+07, 8
2.3552e+07, 8
2.3553e+07, 8
2.3554e+07, 8
2.3555e+07, 8
2.3556e+07, 8
2.3557e+07, 8
2.3558e+07, 8
2.3559e+07, 8
2.3561e+07, 8
2.3562e+07, 8
2.3563e+07, 8
2.3564e+07, 8
2.3565e+07, 8
2.3566e+07, 8
2.3567e+07, 8
2.3568e+07, 8
2.3569e+07, 8
2.357e+07, 8
2.3571e+07, 8
2.3572e+07, 8
2.3573e+07, 8
2.3574e+07, 8
2.3575e+07, 8
2.3576e+07, 8
2.3577e+07, 8
2.3578e+07, 8
2.3579e+07, 8
2.358e+07, 8
2.3581e+07, 8
2.3582e+07, 8
2.3583e+07, 8
2.3584e+07, 8
2.3585e+07, 8
2.3586e+07, 8
2.3587e+07, 8
2.3588e+07, 8
2.3589e+07, 8
2.359e+07, 8
2.3591e+07, 8
2.3592e+07, 8
2.3594e+07, 8
2.3595e+07, 8
2.3596e+07, 8
2.3597e+07, 8
2.3598e+07, 8
2.3599e+07, 8
2.36e+07, 8
2.3601e+07, 8
2.3602e+07, 8
2.3603e+07, 8
2.3604e+07, 8
2.3605e+07, 8
2.3606e+07, 8
2.3607e+07, 8
2.3608e+07, 8
2.3609e+07, 8
2.361e+07, 8
2.3611e+07, 8
2.3612e+07, 8
2.3613e+07, 8
2.3614e+07, 8
2.3615e+07, 8
2.3616e+07, 8
2.3617e+07, 8
2.3618e+07, 8
2.3619e+07, 8
2.362e+07, 8
2.3621e+07, 8
2.3622e+07, 8
2.3623e+07, 8
2.3624e+07, 8
2.3625e+07, 8
2.3627e+07, 8
2.3628e+07, 8
2.3629e+07, 8
2.363e+07, 8
2.3631e+07, 8
2.3632e+07, 8
2.3633e+07, 8
2.3634e+07, 8
2.3635e+07, 8
2.3636e+07, 8
2.3637e+07, 8
2.3638e+07, 8
2.3639e+07, 8
2.364e+07, 8
2.3641e+07, 8
2.3642e+07, 8
2.3643e+07, 8
2.3644e+07, 8
2.3645e+07, 8
2.3646e+07, 8
2.3647e+07, 8
2.3648e+07, 8
2.3649e+07, 8
2.365e+07, 8
2.3651e+07, 8
2.3652e+07, 8
2.3653e+07, 8
2.3654e+07, 8
2.3655e+07, 8
2.3656e+07, 8
2.3657e+07, 8
2.3658e+07, 8
2.366e+07, 8
2.3661e+07, 8
2.3662e+07, 8
2.3663e+07, 8
2.3664e+07, 8
2.3665e+07, 8
2.3666e+07, 8
2.3667e+07, 8
2.3668e+07, 8
2.3669e+07, 8
2.367e+07, 8
2.3671e+07, 8
2.3672e+07, 8
2.3673e+07, 8
2.3674e+07, 8
2.3675e+07, 8
2.3676e+07, 8
2.3677e+07, 8
2.3678e+07, 8
2.3679e+07, 8
2.368e+07, 8
2.3681e+07, 8
2.3682e+07, 8
2.3683e+07, 8
2.3684e+07, 8
2.3685e+07, 8
2.3686e+07, 8
2.3687e+07, 8
2.3688e+07, 8
2.3689e+07, 8
2.369e+07, 8
2.3691e+07, 8
2.3693e+07, 8
2.3694e+07, 8
2.3695e+07, 8
2.3696e+07, 8
2.3697e+07, 8
2.3698e+07, 8
2.3699e+07, 8
2.37e+07, 8
2.3701e+07, 8
2.3702e+07, 8
2.3703e+07, 8
2.3704e+07, 8
2.3705e+07, 8
2.3706e+07, 8
2.3707e+07, 8
2.3708e+07, 8
2.3709e+07, 8
2.371e+07, 8
2.3711e+07, 8
2.3712e+07, 8
2.3713e+07, 8
2.3714e+07, 8
2.3715e+07, 8
2.3716e+07, 8
2.3717e+07, 8
2.3718e+07, 8
2.3719e+07, 8
2.372e+07, 8
2.3721e+07, 8
2.3722e+07, 8
2.3723e+07, 8
2.3724e+07, 8
2.3726e+07, 8
2.3727e+07, 8
2.3728e+07, 8
2.3729e+07, 8
2.373e+07, 8
2.3731e+07, 8
2.3732e+07, 8
2.3733e+07, 8
2.3734e+07, 8
2.3735e+07, 8
2.3736e+07, 8
2.3737e+07, 8
2.3738e+07, 8
2.3739e+07, 8
2.374e+07, 8
2.3741e+07, 8
2.3742e+07, 8
2.3743e+07, 8
2.3744e+07, 8
2.3745e+07, 8
2.3746e+07, 8
2.3747e+07, 8
2.3748e+07, 8
2.3749e+07, 8
2.375e+07, 8
2.3751e+07, 8
2.3752e+07, 8
2.3753e+07, 8
2.3754e+07, 8
2.3755e+07, 8
2.3756e+07, 8
2.3757e+07, 8
2.3759e+07, 8
2.376e+07, 8
2.3761e+07, 8
2.3762e+07, 8
2.3763e+07, 8
2.3764e+07, 8
2.3765e+07, 8
2.3766e+07, 8
2.3767e+07, 8
2.3768e+07, 8
2.3769e+07, 8
2.377e+07, 8
2.3771e+07, 8
2.3772e+07, 8
2.3773e+07, 8
2.3774e+07, 8
2.3775e+07, 8
2.3776e+07, 8
2.3777e+07, 8
2.3778e+07, 8
2.3779e+07, 8
2.378e+07, 8
2.3781e+07, 8
2.3782e+07, 8
2.3783e+07, 8
2.3784e+07, 8
2.3785e+07, 8
2.3786e+07, 8
2.3787e+07, 8
2.3788e+07, 8
2.3789e+07, 8
2.379e+07, 8
2.3792e+07, 8
2.3793e+07, 8
2.3794e+07, 8
2.3795e+07, 8
2.3796e+07, 8
2.3797e+07, 8
2.3798e+07, 8
2.3799e+07, 8
2.38e+07, 8
2.3801e+07, 8
2.3802e+07, 8
2.3803e+07, 8
2.3804e+07, 8
2.3805e+07, 8
2.3806e+07, 8
2.3807e+07, 8
2.3808e+07, 8
2.3809e+07, 8
2.381e+07, 8
2.3811e+07, 8
2.3812e+07, 8
2.3813e+07, 8
2.3814e+07, 8
2.3815e+07, 8
2.3816e+07, 8
2.3817e+07, 8
2.3818e+07, 8
2.3819e+07, 8
2.382e+07, 8
2.3821e+07, 8
2.3822e+07, 8
2.3823e+07, 8
2.3825e+07, 8
2.3826e+07, 8
2.3827e+07, 8
2.3828e+07, 8
2.3829e+07, 8
2.383e+07, 8
2.3831e+07, 8
2.3832e+07, 8
2.3833e+07, 8
2.3834e+07, 8
2.3835e+07, 8
2.3836e+07, 8
2.3837e+07, 8
2.3838e+07, 8
2.3839e+07, 8
2.384e+07, 8
2.3841e+07, 8
2.3842e+07, 8
2.3843e+07, 8
2.3844e+07, 8
2.3845e+07, 8
2.3846e+07, 8
2.3847e+07, 8
2.3848e+07, 8
2.3849e+07, 8
2.385e+07, 8
2.3851e+07, 8
2.3852e+07, 8
2.3853e+07, 8
2.3854e+07, 8
2.3855e+07, 8
2.3856e+07, 8
2.3858e+07, 8
2.3859e+07, 8
2.386e+07, 8
2.3861e+07, 8
2.3862e+07, 8
2.3863e+07, 8
2.3864e+07, 8
2.3865e+07, 8
2.3866e+07, 8
2.3867e+07, 8
2.3868e+07, 8
2.3869e+07, 8
2.387e+07, 8
2.3871e+07, 8
2.3872e+07, 8
2.3873e+07, 8
2.3874e+07, 8
2.3875e+07, 8
2.3876e+07, 8
2.3877e+07, 8
2.3878e+07, 8
2.3879e+07, 8
2.388e+07, 8
2.3881e+07, 8
2.3882e+07, 8
2.3883e+07, 8
2.3884e+07, 8
2.3885e+07, 8
2.3886e+07, 8
2.3887e+07, 8
2.3888e+07, 8
2.3889e+07, 8
2.3891e+07, 8
2.3892e+07, 8
2.3893e+07, 8
2.3894e+07, 8
2.3895e+07, 8
2.3896e+07, 8
2.3897e+07, 8
2.3898e+07, 8
2.3899e+07, 8
2.39e+07, 8
2.3901e+07, 8
2.3902e+07, 8
2.3903e+07, 8
2.3904e+07, 8
2.3905e+07, 8
2.3906e+07, 8
2.3907e+07, 8
2.3908e+07, 8
2.3909e+07, 8
2.391e+07, 8
2.3911e+07, 8
2.3912e+07, 8
2.3913e+07, 8
2.3914e+07, 8
2.3915e+07, 8
2.3916e+07, 8
2.3917e+07, 8
2.3918e+07, 8
2.3919e+07, 8
2.392e+07, 8
2.3921e+07, 8
2.3922e+07, 8
2.3924e+07, 8
2.3925e+07, 8
2.3926e+07, 8
2.3927e+07, 8
2.3928e+07, 8
2.3929e+07, 8
2.393e+07, 8
2.3931e+07, 8
2.3932e+07, 8
2.3933e+07, 8
2.3934e+07, 8
2.3935e+07, 8
2.3936e+07, 8
2.3937e+07, 8
2.3938e+07, 8
2.3939e+07, 8
2.394e+07, 8
2.3941e+07, 8
2.3942e+07, 8
2.3943e+07, 8
2.3944e+07, 8
2.3945e+07, 8
2.3946e+07, 8
2.3947e+07, 8
2.3948e+07, 8
2.3949e+07, 8
2.395e+07, 8
2.3951e+07, 8
2.3952e+07, 8
2.3953e+07, 8
2.3954e+07, 8
2.3955e+07, 8
2.3957e+07, 8
2.3958e+07, 8
2.3959e+07, 8
2.396e+07, 8
2.3961e+07, 8
2.3962e+07, 8
2.3963e+07, 8
2.3964e+07, 8
2.3965e+07, 8
2.3966e+07, 8
2.3967e+07, 8
2.3968e+07, 8
2.3969e+07, 8
2.397e+07, 8
2.3971e+07, 8
2.3972e+07, 8
2.3973e+07, 8
2.3974e+07, 8
2.3975e+07, 8
2.3976e+07, 8
2.3977e+07, 8
2.3978e+07, 8
2.3979e+07, 8
2.398e+07, 8
2.3981e+07, 8
2.3982e+07, 8
2.3983e+07, 8
2.3984e+07, 8
2.3985e+07, 8
2.3986e+07, 8
2.3987e+07, 8
2.3988e+07, 8
2.399e+07, 8
2.3991e+07, 8
2.3992e+07, 8
2.3993e+07, 8
2.3994e+07, 8
2.3995e+07, 8
2.3996e+07, 8
2.3997e+07, 8
2.3998e+07, 8
2.3999e+07, 8
2.4e+07, 8
2.4001e+07, 8
2.4002e+07, 8
2.4003e+07, 8
2.4004e+07, 8
2.4005e+07, 8
2.4006e+07, 8
2.4007e+07, 8
2.4008e+07, 8
2.4009e+07, 8
2.401e+07, 8
2.4011e+07, 8
2.4012e+07, 8
2.4013e+07, 8
2.4014e+07, 8
2.4015e+07, 8
2.4016e+07, 8
2.4017e+07, 8
2.4018e+07, 8
2.4019e+07, 8
2.402e+07, 8
2.4021e+07, 8
2.4023e+07, 8
2.4024e+07, 8
2.4025e+07, 8
2.4026e+07, 8
2.4027e+07, 8
2.4028e+07, 8
2.4029e+07, 8
2.403e+07, 8
2.4031e+07, 8
2.4032e+07, 8
2.4033e+07, 8
2.4034e+07, 8
2.4035e+07, 8
2.4036e+07, 8
2.4037e+07, 8
2.4038e+07, 8
2.4039e+07, 8
2.404e+07, 8
2.4041e+07, 8
2.4042e+07, 8
2.4043e+07, 8
2.4044e+07, 8
2.4045e+07, 8
2.4046e+07, 8
2.4047e+07, 8
2.4048e+07, 8
2.4049e+07, 8
2.405e+07, 8
2.4051e+07, 8
2.4052e+07, 8
2.4053e+07, 8
2.4054e+07, 8
2.4056e+07, 8
2.4057e+07, 8
2.4058e+07, 8
2.4059e+07, 8
2.406e+07, 8
2.4061e+07, 8
2.4062e+07, 8
2.4063e+07, 8
2.4064e+07, 8
2.4065e+07, 8
2.4066e+07, 8
2.4067e+07, 8
2.4068e+07, 8
2.4069e+07, 8
2.407e+07, 8
2.4071e+07, 8
2.4072e+07, 8
2.4073e+07, 8
2.4074e+07, 8
2.4075e+07, 8
2.4076e+07, 8
2.4077e+07, 8
2.4078e+07, 8
2.4079e+07, 8
2.408e+07, 8
2.4081e+07, 8
2.4082e+07, 8
2.4083e+07, 8
2.4084e+07, 8
2.4085e+07, 8
2.4086e+07, 8
2.4087e+07, 8
2.4089e+07, 8
2.409e+07, 8
2.4091e+07, 8
2.4092e+07, 8
2.4093e+07, 8
2.4094e+07, 8
2.4095e+07, 8
2.4096e+07, 8
2.4097e+07, 8
2.4098e+07, 8
2.4099e+07, 8
2.41e+07, 8
2.4101e+07, 8
2.4102e+07, 8
2.4103e+07, 8
2.4104e+07, 8
2.4105e+07, 8
2.4106e+07, 8
2.4107e+07, 8
2.4108e+07, 8
2.4109e+07, 8
2.411e+07, 8
2.4111e+07, 8
2.4112e+07, 8
2.4113e+07, 8
2.4114e+07, 8
2.4115e+07, 8
2.4116e+07, 8
2.4117e+07, 8
2.4118e+07, 8
2.4119e+07, 8
2.412e+07, 8
2.4122e+07, 8
2.4123e+07, 8
2.4124e+07, 8
2.4125e+07, 8
2.4126e+07, 8
2.4127e+07, 8
2.4128e+07, 8
2.4129e+07, 8
2.413e+07, 8
2.4131e+07, 8
2.4132e+07, 8
2.4133e+07, 8
2.4134e+07, 8
2.4135e+07, 8
2.4136e+07, 8
2.4137e+07, 8
2.4138e+07, 8
2.4139e+07, 8
2.414e+07, 8
2.4141e+07, 8
2.4142e+07, 8
2.4143e+07, 8
2.4144e+07, 8
2.4145e+07, 8
2.4146e+07, 8
2.4147e+07, 8
2.4148e+07, 8
2.4149e+07, 8
2.415e+07, 8
2.4151e+07, 8
2.4152e+07, 8
2.4153e+07, 8
2.4155e+07, 8
2.4156e+07, 8
2.4157e+07, 8
2.4158e+07, 8
2.4159e+07, 8
2.416e+07, 8
2.4161e+07, 8
2.4162e+07, 8
2.4163e+07, 8
2.4164e+07, 8
2.4165e+07, 8
2.4166e+07, 8
2.4167e+07, 8
2.4168e+07, 8
2.4169e+07, 8
2.417e+07, 8
2.4171e+07, 8
2.4172e+07, 8
2.4173e+07, 8
2.4174e+07, 8
2.4175e+07, 8
2.4176e+07, 8
2.4177e+07, 8
2.4178e+07, 8
2.4179e+07, 8
2.418e+07, 8
2.4181e+07, 8
2.4182e+07, 8
2.4183e+07, 8
2.4184e+07, 8
2.4185e+07, 8
2.4186e+07, 8
2.4188e+07, 8
2.4189e+07, 8
2.419e+07, 8
2.4191e+07, 8
2.4192e+07, 8
2.4193e+07, 8
2.4194e+07, 8
2.4195e+07, 8
2.4196e+07, 8
2.4197e+07, 8
2.4198e+07, 8
2.4199e+07, 8
2.42e+07, 8
2.4201e+07, 8
2.4202e+07, 8
2.4203e+07, 8
2.4204e+07, 8
2.4205e+07, 8
2.4206e+07, 8
2.4207e+07, 8
2.4208e+07, 8
2.4209e+07, 8
2.421e+07, 8
2.4211e+07, 8
2.4212e+07, 8
2.4213e+07, 8
2.4214e+07, 8
2.4215e+07, 8
2.4216e+07, 8
2.4217e+07, 8
2.4218e+07, 8
2.4219e+07, 8
2.4221e+07, 8
2.4222e+07, 8
2.4223e+07, 8
2.4224e+07, 8
2.4225e+07, 8
2.4226e+07, 8
2.4227e+07, 8
2.4228e+07, 8
2.4229e+07, 8
2.423e+07, 8
2.4231e+07, 8
2.4232e+07, 8
2.4233e+07, 8
2.4234e+07, 8
2.4235e+07, 8
2.4236e+07, 8
2.4237e+07, 8
2.4238e+07, 8
2.4239e+07, 8
2.424e+07, 8
2.4241e+07, 8
2.4242e+07, 8
2.4243e+07, 8
2.4244e+07, 8
2.4245e+07, 8
2.4246e+07, 8
2.4247e+07, 8
2.4248e+07, 8
2.4249e+07, 8
2.425e+07, 8
2.4251e+07, 8
2.4252e+07, 8
2.4254e+07, 8
2.4255e+07, 8
2.4256e+07, 8
2.4257e+07, 8
2.4258e+07, 8
2.4259e+07, 8
2.426e+07, 8
2.4261e+07, 8
2.4262e+07, 8
2.4263e+07, 8
2.4264e+07, 8
2.4265e+07, 8
2.4266e+07, 8
2.4267e+07, 8
2.4268e+07, 8
2.4269e+07, 8
2.427e+07, 8
2.4271e+07, 8
2.4272e+07, 8
2.4273e+07, 8
2.4274e+07, 8
2.4275e+07, 8
2.4276e+07, 8
2.4277e+07, 8
2.4278e+07, 8
2.4279e+07, 8
2.428e+07, 8
2.4281e+07, 8
2.4282e+07, 8
2.4283e+07, 8
2.4284e+07, 8
2.4285e+07, 8
2.4287e+07, 8
2.4288e+07, 8
2.4289e+07, 8
2.429e+07, 8
2.4291e+07, 8
2.4292e+07, 8
2.4293e+07, 8
2.4294e+07, 8
2.4295e+07, 8
2.4296e+07, 8
2.4297e+07, 8
2.4298e+07, 8
2.4299e+07, 8
2.43e+07, 8
2.4301e+07, 8
2.4302e+07, 8
2.4303e+07, 8
2.4304e+07, 8
2.4305e+07, 8
2.4306e+07, 8
2.4307e+07, 8
2.4308e+07, 8
2.4309e+07, 8
2.431e+07, 8
2.4311e+07, 8
2.4312e+07, 8
2.4313e+07, 8
2.4314e+07, 8
2.4315e+07, 8
2.4316e+07, 8
2.4317e+07, 8
2.4318e+07, 8
2.432e+07, 8
2.4321e+07, 8
2.4322e+07, 8
2.4323e+07, 8
2.4324e+07, 8
2.4325e+07, 8
2.4326e+07, 8
2.4327e+07, 8
2.4328e+07, 8
2.4329e+07, 8
2.433e+07, 8
2.4331e+07, 8
2.4332e+07, 8
2.4333e+07, 8
2.4334e+07, 8
2.4335e+07, 8
2.4336e+07, 8
2.4337e+07, 8
2.4338e+07, 8
2.4339e+07, 8
2.434e+07, 8
2.4341e+07, 8
2.4342e+07, 8
2.4343e+07, 8
2.4344e+07, 8
2.4345e+07, 8
2.4346e+07, 8
2.4347e+07, 8
2.4348e+07, 8
2.4349e+07, 8
2.435e+07, 8
2.4351e+07, 8
2.4353e+07, 8
2.4354e+07, 8
2.4355e+07, 8
2.4356e+07, 8
2.4357e+07, 8
2.4358e+07, 8
2.4359e+07, 8
2.436e+07, 8
2.4361e+07, 8
2.4362e+07, 8
2.4363e+07, 8
2.4364e+07, 8
2.4365e+07, 8
2.4366e+07, 8
2.4367e+07, 8
2.4368e+07, 8
2.4369e+07, 8
2.437e+07, 8
2.4371e+07, 8
2.4372e+07, 8
2.4373e+07, 8
2.4374e+07, 8
2.4375e+07, 8
2.4376e+07, 8
2.4377e+07, 8
2.4378e+07, 8
2.4379e+07, 8
2.438e+07, 8
2.4381e+07, 8
2.4382e+07, 8
2.4383e+07, 8
2.4384e+07, 8
2.4386e+07, 8
2.4387e+07, 8
2.4388e+07, 8
2.4389e+07, 8
2.439e+07, 8
2.4391e+07, 8
2.4392e+07, 8
2.4393e+07, 8
2.4394e+07, 8
2.4395e+07, 8
2.4396e+07, 8
2.4397e+07, 8
2.4398e+07, 8
2.4399e+07, 8
2.44e+07, 8
2.4401e+07, 8
2.4402e+07, 8
2.4403e+07, 8
2.4404e+07, 8
2.4405e+07, 8
2.4406e+07, 8
2.4407e+07, 8
2.4408e+07, 8
2.4409e+07, 8
2.441e+07, 8
2.4411e+07, 8
2.4412e+07, 8
2.4413e+07, 8
2.4414e+07, 8
2.4415e+07, 8
2.4416e+07, 8
2.4417e+07, 8
2.4419e+07, 8
2.442e+07, 8
2.4421e+07, 8
2.4422e+07, 8
2.4423e+07, 8
2.4424e+07, 8
2.4425e+07, 8
2.4426e+07, 8
2.4427e+07, 8
2.4428e+07, 8
2.4429e+07, 8
2.443e+07, 8
2.4431e+07, 8
2.4432e+07, 8
2.4433e+07, 8
2.4434e+07, 8
2.4435e+07, 8
2.4436e+07, 8
2.4437e+07, 8
2.4438e+07, 8
2.4439e+07, 8
2.444e+07, 8
2.4441e+07, 8
2.4442e+07, 8
2.4443e+07, 8
2.4444e+07, 8
2.4445e+07, 8
2.4446e+07, 8
2.4447e+07, 8
2.4448e+07, 8
2.4449e+07, 8
2.445e+07, 8
2.4452e+07, 8
2.4453e+07, 8
2.4454e+07, 8
2.4455e+07, 8
2.4456e+07, 8
2.4457e+07, 8
2.4458e+07, 8
2.4459e+07, 8
2.446e+07, 8
2.4461e+07, 8
2.4462e+07, 8
2.4463e+07, 8
2.4464e+07, 8
2.4465e+07, 8
2.4466e+07, 8
2.4467e+07, 8
2.4468e+07, 8
2.4469e+07, 8
2.447e+07, 8
2.4471e+07, 8
2.4472e+07, 8
2.4473e+07, 8
2.4474e+07, 8
2.4475e+07, 8
2.4476e+07, 8
2.4477e+07, 8
2.4478e+07, 8
2.4479e+07, 8
2.448e+07, 8
2.4481e+07, 8
2.4482e+07, 8
2.4483e+07, 8
2.4485e+07, 8
2.4486e+07, 8
2.4487e+07, 8
2.4488e+07, 8
2.4489e+07, 8
2.449e+07, 8
2.4491e+07, 8
2.4492e+07, 8
2.4493e+07, 8
2.4494e+07, 8
2.4495e+07, 8
2.4496e+07, 8
2.4497e+07, 8
2.4498e+07, 8
2.4499e+07, 8
2.45e+07, 8
2.4501e+07, 8
2.4502e+07, 8
2.4503e+07, 8
2.4504e+07, 8
2.4505e+07, 8
2.4506e+07, 8
2.4507e+07, 8
2.4508e+07, 8
2.4509e+07, 8
2.451e+07, 8
2.4511e+07, 8
2.4512e+07, 8
2.4513e+07, 8
2.4514e+07, 8
2.4515e+07, 8
2.4516e+07, 8
2.4518e+07, 8
2.4519e+07, 8
2.452e+07, 8
2.4521e+07, 8
2.4522e+07, 8
2.4523e+07, 8
2.4524e+07, 8
2.4525e+07, 8
2.4526e+07, 8
2.4527e+07, 8
2.4528e+07, 8
2.4529e+07, 8
2.453e+07, 8
2.4531e+07, 8
2.4532e+07, 8
2.4533e+07, 8
2.4534e+07, 8
2.4535e+07, 8
2.4536e+07, 8
2.4537e+07, 8
2.4538e+07, 8
2.4539e+07, 8
2.454e+07, 8
2.4541e+07, 8
2.4542e+07, 8
2.4543e+07, 8
2.4544e+07, 8
2.4545e+07, 8
2.4546e+07, 8
2.4547e+07, 8
2.4548e+07, 8
2.4549e+07, 8
2.4551e+07, 8
2.4552e+07, 8
2.4553e+07, 8
2.4554e+07, 8
2.4555e+07, 8
2.4556e+07, 8
2.4557e+07, 8
2.4558e+07, 8
2.4559e+07, 8
2.456e+07, 8
2.4561e+07, 8
2.4562e+07, 8
2.4563e+07, 8
2.4564e+07, 8
2.4565e+07, 8
2.4566e+07, 8
2.4567e+07, 8
2.4568e+07, 8
2.4569e+07, 8
2.457e+07, 8
2.4571e+07, 8
2.4572e+07, 8
2.4573e+07, 8
2.4574e+07, 8
2.4575e+07, 8
2.4576e+07, 8
2.4577e+07, 8
2.4578e+07, 8
2.4579e+07, 8
2.458e+07, 8
2.4581e+07, 8
2.4582e+07, 8
2.4584e+07, 8
2.4585e+07, 8
2.4586e+07, 8
2.4587e+07, 8
2.4588e+07, 8
2.4589e+07, 8
2.459e+07, 8
2.4591e+07, 8
2.4592e+07, 8
2.4593e+07, 8
2.4594e+07, 8
2.4595e+07, 8
2.4596e+07, 8
2.4597e+07, 8
2.4598e+07, 8
2.4599e+07, 8
2.46e+07, 8
2.4601e+07, 8
2.4602e+07, 8
2.4603e+07, 8
2.4604e+07, 8
2.4605e+07, 8
2.4606e+07, 8
2.4607e+07, 8
2.4608e+07, 8
2.4609e+07, 8
2.461e+07, 8
2.4611e+07, 8
2.4612e+07, 8
2.4613e+07, 8
2.4614e+07, 8
2.4615e+07, 8
2.4617e+07, 8
2.4618e+07, 8
2.4619e+07, 8
2.462e+07, 8
2.4621e+07, 8
2.4622e+07, 8
2.4623e+07, 8
2.4624e+07, 8
2.4625e+07, 8
2.4626e+07, 8
2.4627e+07, 8
2.4628e+07, 8
2.4629e+07, 8
2.463e+07, 8
2.4631e+07, 8
2.4632e+07, 8
2.4633e+07, 8
2.4634e+07, 8
2.4635e+07, 8
2.4636e+07, 8
2.4637e+07, 8
2.4638e+07, 8
2.4639e+07, 8
2.464e+07, 8
2.4641e+07, 8
2.4642e+07, 8
2.4643e+07, 8
2.4644e+07, 8
2.4645e+07, 8
2.4646e+07, 8
2.4647e+07, 8
2.4648e+07, 8
2.465e+07, 8
2.4651e+07, 8
2.4652e+07, 8
2.4653e+07, 8
2.4654e+07, 8
2.4655e+07, 8
2.4656e+07, 8
2.4657e+07, 8
2.4658e+07, 8
2.4659e+07, 8
2.466e+07, 8
2.4661e+07, 8
2.4662e+07, 8
2.4663e+07, 8
2.4664e+07, 8
2.4665e+07, 8
2.4666e+07, 8
2.4667e+07, 8
2.4668e+07, 8
2.4669e+07, 8
2.467e+07, 8
2.4671e+07, 8
2.4672e+07, 8
2.4673e+07, 8
2.4674e+07, 8
2.4675e+07, 8
2.4676e+07, 8
2.4677e+07, 8
2.4678e+07, 8
2.4679e+07, 8
2.468e+07, 8
2.4681e+07, 8
2.4683e+07, 8
2.4684e+07, 8
2.4685e+07, 8
2.4686e+07, 8
2.4687e+07, 8
